מזהה,סוג,"מק""ט","GTIN, UPC, EAN, or ISBN",שם,פורסם,האם מומלץ?,נראות בקטלוג,Unnamed: 8,תיאור,תאריך התחלה של מחיר המבצע,תאריך סיום של מחיר המבצע,סטטוס מס,סוג מס,במלאי?,מלאי,כמות של מלאי מועט,לאפשר הזמנות מראש?,נמכר בנפרד?,"משקל (ק""ג)",אורך (סנטימטרים),רוחב (סנטימטרים),גובה (סנטימטרים),לאפשר חוות דעת של לקוחות?,הערת רכישה,מחיר מבצע,מחיר רגיל,קטגוריות,תגיות,סוג משלוח,תמונות,הגבלת הורדות,ימים שנותרו לתוקף ההורדה,אב,מוצרים מקובצים,מוצרים משודרגים,מוצרים משלימים,URL חיצוני,טקסט כפתור,מיקום,Rey Swatches,Rey Variations extra images,שיוך 1 שמות,שיוך 1 ערכים,שיוך 1 פריטים מוצגים,שיוך 1 פריטים גלובליים,כלים: _wp_page_template,כלים: product_subtitle_text,כלים: _product_subtitle_text,כלים: title_display,כלים: _title_display,כלים: page_cover,כלים: _page_cover,כלים: rey_body_class,כלים: _rey_body_class,כלים: header_layout_type,כלים: _header_layout_type,כלים: header_text_color,כלים: _header_text_color,כלים: header_position,כלים: _header_position,כלים: custom_logo,כלים: _custom_logo,כלים: logo_mobile,כלים: _logo_mobile,כלים: footer_layout_type,כלים: _footer_layout_type,כלים: custom_container_width,כלים: _custom_container_width,כלים: container_spacing,כלים: _container_spacing,כלים: content_padding_top,כלים: _content_padding_top,כלים: content_padding_bottom,כלים: _content_padding_bottom,כלים: content_padding,כלים: _content_padding,כלים: global_sections,כלים: _global_sections,כלים: general_redirect,כלים: _general_redirect,כלים: top_sticky_gs,כלים: _top_sticky_gs,כלים: bottom_sticky_gs,כלים: _bottom_sticky_gs,כלים: perf__disable_wpblock,כלים: _perf__disable_wpblock,כלים: perf__disable_wcblock,כלים: _perf__disable_wcblock,כלים: product_info,כלים: _product_info,כלים: single_specifications_block,כלים: _single_specifications_block,כלים: buynow_pdp__enable,כלים: _buynow_pdp__enable,כלים: gs_before_atc,כלים: _gs_before_atc,כלים: enable_text_before_add_to_cart,כלים: _enable_text_before_add_to_cart,כלים: gs_after_atc,כלים: _gs_after_atc,כלים: enable_text_after_add_to_cart,כלים: _enable_text_after_add_to_cart,כלים: estimated_delivery__hide,כלים: _estimated_delivery__hide,כלים: estimated_delivery__days,כלים: _estimated_delivery__days,כלים: estimated_delivery__days_margin,כלים: _estimated_delivery__days_margin,כלים: estimated_delivery__custom_text,כלים: _estimated_delivery__custom_text,כלים: product_360_images,כלים: _product_360_images,כלים: badges,כלים: _badges,כלים: quantity_options_minimum,כלים: _quantity_options_minimum,כלים: quantity_options_maximum,כלים: _quantity_options_maximum,כלים: quantity_options_step,כלים: _quantity_options_step,כלים: quantity_options,כלים: _quantity_options,כלים: content_before,כלים: _content_before,כלים: content_after,כלים: _content_after,כלים: product_stretch,כלים: _product_stretch,כלים: product_video_url,כלים: _product_video_url,כלים: product_video_main_image,כלים: _product_video_main_image,כלים: product_video_summary,כלים: _product_video_summary,כלים: product_video_modal_ratio,כלים: _product_video_modal_ratio,כלים: product_custom_tabs,כלים: _product_custom_tabs,כלים: product_content_after_summary,כלים: _product_content_after_summary,כלים: product_content_after_content,כלים: _product_content_after_content,כלים: rs_page_bg_color,כלים: _rey_qty_per_variation_min,כלים: _rey_qty_per_variation_max,כלים: _rey_qty_per_variation_step,כלים: __is_newly_created_product
20619.0,variable,cusdes-JK-46949,,מעיל בומבר פריזמה,1,0.0,visible,,"היו ייחודיים בלבוש מעיל בומבר Prism שלנו, עשוי בעבודת יד ומיושר לגרפיקה מקצה לקצה. הדפס המשולש המנסרה המשקף ומשתנה בצבע בהיר עוצב על ידי האמנים המקומיים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/182147-front_20-_202021-01-12T151817.782.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/182148-back_20-_202021-01-12T151815.575.jpg",,,,,,,,,0.0,,,מידה,l,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20671.0,variable,cusdes-JK-57380,,מעיל מפציץ חתול בשדה,1,0.0,visible,,"הכירו את מעיל הבומבר Cat's In A Field – יצירה גחמנית וקסומה של צוות Tobefonseca המוכשר, המשלבת את קסם הפרחים ואת שובבותם של חתולים שחורים. פריט פריט שובה לב זה הוא חגיגה שמחה של יופיו של הטבע. הוא מעוטר בשפע של פרחים ורודים, לבנים וצהובים הפורחים בכל מקום ויוצרים מארג תוסס. בין הפרחים, תמצאו חתולים שחורים שובבים מציצים החוצה בשובבות, ומוסיפים אלמנט מקסים ובלתי צפוי לעיצוב. זהו גן עונג לביש, שבו יופיו של הטבע פוגש את גחמותיהם של בני לוויה חתוליים. לבשו אותו בגאווה ותנו לסגנון שלכם לפרוח בקסם של החי והצומח, לכל מקום שתלכו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/230348-Cats-Bomber-front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/230349-Cats-Bomber-back.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/230350-Cats-Bomber-side.jpg",,,,,,,,,0.0,,,מידה,l,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20625.0,variable,cusdes-JK-57112,,מעיל בומבר בונסאי,1,0.0,visible,,"הכירו את מעיל הבונסאי בומבר – פריט בגד יוצא דופן שעוצב על ידי צוות המעצבים החדשני טובפונסקה. פריט ייחודי זה מאחד שני עולמות שונים לעיצוב אחד שובה לב, הכולל קערת ראמן מענגת עם עץ בונסאי הצומח בחן ממעמקיו הטעימים. השילוב ההרמוני של ארוחה מעוררת תיאבון ויופיו השליו של עץ בונסאי יוצר נרטיב ויזואלי מרשים. זוהי עדות ליצירתיות, מיזוג ולאמנות מציאת הרמוניה במקומות בלתי צפויים. לבישתו פירושה לאמץ את שמחת השילוב של אלמנטים מגוונים ליצירת אמנות אחת. בין אם אתם חובבי קולינריה או פשוט מחפשים פריט בגד שמעורר שיחות, פריט זה מזמין אתכם ליהנות מהשילוב המושלם של עיצוב ודמיון, כולם מעוצבים על ידי צוות החזון טובפונסקה.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/229411-Bonsai-Bomber-front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/229412-Bonsai-Bomber-back.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/229413-Bonsai-Bomber-side.jpg",,,,,,,,,0.0,,,מידה,l,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20634.0,variable,cusdes-JK-41038,,מעיל מפציץ רטרו של אלוהים,1,0.0,visible,,"הציגו את הצד המפלצתי שלכם עם מעיל בומבר רטרו אל, עשוי בעבודת יד לגרפיקה מיושרת לחלוטין מקצה לקצה. הגרפיקה של ראש גולגולת מומיה מפחידה בגב נוצרה על ידי הגרפיקאי המוכשר, אלברטו פרז.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/155748-443fecbe.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/155749-c910409a.jpg",,,,,,,,,0.0,,,מידה,l,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20659.0,variable,cusdes-JK-43370,,מעיל בומבר טרופי בארוק,1,0.0,visible,,"התנדבו למראה חדש המציע אווירה של אי עם מעיל בומבר בסגנון בארוק טרופי, בעבודת יד עם גרפיקה משולבת ומחוברת. צוות האמנים שלנו יצר את עיצוב הבארוק המושך את העין הזה עם נופך אקזוטי.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/166122-bomber-front_20_281_29.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/166121-bomber-back_20_281_29.jpg",,,,,,,,,0.0,,,מידה,l,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20631.0,variable,cusdes-JK-43403,,מעיל בומבר ניאון בארוק,1,0.0,visible,,"שמרו על המראה הטרופי שלכם יוקרתי עם מעיל בומבר ניאון בארוק, מעוצב בעבודת יד לעיצוב גרפי מקצה לקצה. עיצוב השרשרת עם הפרחים המושכים את העין נוצר על ידי האמנים המוכשרים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/166318-bomber-front_20_282_29.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/166319-bomber-back_20_282_29.jpg",,,,,,,,,0.0,,,מידה,l,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20770.0,variable,cusdes-JK-40332,,מעיל בומבר של דברים מוזרים,1,0.0,visible,,"תעשו סיבוב ברחובות במראה מפחיד עם מעיל הבומבר Strange Things, שעוצב בעבודת יד לגרפיקה ישרה מקצה לקצה. צוות האמנים שלנו יצר את העיצוב האפל והמאיים הזה עם הכיתוב ""Strange Things"".
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/154109-32326e5d.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/154110-f520eebb.jpg",,,,,,,,,0.0,,,מידה,l,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20764.0,variable,cusdes-JK-47799,,מעיל מפציץ תת-ימי,1,0.0,visible,,"לאן שלא ייקח אתכם המסע שלכם - גם אם הוא מתחת למים - למדו לשגשג במקום בו אתם נמצאים עם מעיל הבומבר Underwater Path, המעוצב בעבודת יד ומיושר לגרפיקה מקצה לקצה. צוות האמנים שלנו יצר את הדוגמה השבטית המרתקת הזו בצבעוניות מימית מרהיבה.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/188868-1.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/188869-2.jpg",,,,,,,,,0.0,,,מידה,"l, m",1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20752.0,variable,cusdes-JK-45949,,מעיל מפציץ אינפרא אדום,1,0.0,visible,,"שמרו על המראה שלכם צבעוני ותוסס כמו האישיות שלכם, לבוש במעיל בומבר אינפרא אדום, מיושר בעבודת יד לגרפיקה מקצה לקצה. צוות האמנים שלנו יצר את צבעי האינפרא אדום למראה אינטנסיבי ועז.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/177934-1.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/177933-2.png",,,,,,,,,0.0,,,מידה,"l, m",1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20787.0,variable,cusdes-JK-56885,,מעיל בומבר פרחי ברבור,1,0.0,visible,,"הכירו את מעיל הבומבר המהפנט ""Swan Flowers"", פלא לביש שנולד מאמנותו חסרת התקדים של האמן החזותי בעל החזון נינהול. התכוננו למסע קסום לעולם שבו אופנה פוגשת דמיון. ראו את האיור הליניארי שמעטר את המעיל הזה - שטיח עוצר נשימה של ברבור ואישה השזורים בריקוד קסום. שילוב אומנותי של אלגנטיות ומיסטיקה, הברבור מחליק בחן תוך כדי שהוא מחבק את האישה, ומסמל את הקשר הנצחי בין הטבע לרוח האדם. פרטים מורכבים עולים מכל משיכת עטו של נינהול, בעוד פרחים זוהרים פורחים בצבעים מרהיבים סביב הצמד המהפנט הזה. כל עלה כותרת הוא עדות למיומנותו חסרת התקדים של האמן, עדות ליופי המורכב של החיים.
 \n
 \n&nbsp;",,,none,,0,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/228684-Swan-Flowers-Bomber-front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/228683-Swan-Flowers-Bomber-back.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/228685-Swan-Flowers-Bomber-side.jpg",,,,,,,,,0.0,,,מידה,"l, m, xxl",1.0,1.0,default,,field_6304bccf7852f,,field_5c4ad1920206f,,field_5ca5a644e6fc2,,field_5db54e5bb0124,,field_5c4bfd132e0db,,field_5c77bde02960c,,field_5c4d67245ab37,,field_5da5d16549bc4,,field_5da5d1d449bc5,,field_5c4ae4ba46da8,,field_5ecd3bc846235,,field_5dbd36274ec3a,,field_5ecd3db74623a,,field_5ecd3ddd4623c,,field_5ecd3daa46239,,field_5c4cba8c273ad,0.0,field_5c4ad2d9a592c,,field_5ed770b88a773,,field_5ed771438a774,,field_603146f7aec56,,field_60314765aec57,,field_5d4ff5a94dea0,1.0,field_60a1063400686,0.0,field_60063680a1046,,field_6117b9ce17d0c,,field_5e24815a72eb8,,field_6b9101717dcec,,field_5e24889d03179,0.0,field_604be57ae88dd,,field_5ebea4205eb8e,,field_5f5951eb0dcc9,,field_604be5abe88de,,field_5f799265fabbb,,field_5efdd6127b753,,field_610ef41f9237a,,field_610ef4659237b,,field_610ef4749237c,,field_610ef36f92379,,field_5fa00e9e3deae,,field_5fa01ec02e100,,field_5fa0535dede64,,field_5e92dd4f2be50,1.0,field_5e92dde22be51,disabled,field_5e92de0d2be53,,field_5ead2de65529d,,field_5ecae99f56e6d,,field_5d501dda4053c,,field_5d501f579616f,,,,,
20758.0,variable,cusdes-JK-47819,,מעיל בומבר מאג'סטיק,1,0.0,visible,,"הרגישו כמו מלכים והרשימו את כולם סביבכם לבושים במעיל בומבר מדגם Majestic, עשוי בעבודת יד ומיושר לגרפיקה מקצה לקצה. העיצוב הוינטג'י עם הדפס פייזלי אתני מהפנט נוצר על ידי צוות האמנים שלנו, ומציע מראה בולט באופן כללי.
 \n
 \n&nbsp;",,,none,,0,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/188920-1.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/188921-2.jpg",,,,,,,,,0.0,,,מידה,"l, s",1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20622.0,variable,cusdes-JK-54473,,מעיל בומבר של Botanic Realm,1,0.0,visible,,"עטפו את עצמכם בפרחים מיסטיים עם מעיל הבומבר Botanic Realm ומלאו את נשמתכם בדברים מקסימים. הוא עשוי בעבודת יד לגרפיקה מיושרת לחלוטין מקצה לקצה. צוות האמנים שלנו יצר את גרפיקת הגולגולות המפחידה מוקפת בפרחים בשיתוף פעולה עם מעצבת ההדפסים המוכשרת, ריזה פקר.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/219525-Skull-Snake2-Bomber-front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/219523-Skull-Snake2-Bomber-side.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/219524-Skull-Snake2-Bomber-back.jpg",,,,,,,,,0.0,,,מידה,"l, s",1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20688.0,variable,cusdes-JK-54710,,מעיל מפציץ WTH,1,0.0,visible,,"הציגו מגוון רגשות כשאתם לובשים את מעיל הבומבר WTH, עבודת יד לעיצוב גרפיטי מקצה לקצה. צוות האמנים שלנו יצר את עיצוב הגרפיטי המונוכרומטי עבור סגנון רחוב.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/220884-4-f-FH-Bomber.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/220883-4-s-FH-Bomber.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/220882-4-b-FH-Bomber.jpg",,,,,,,,,0.0,,,מידה,"l, xxl",1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20640.0,variable,cusdes-JK-54088,,מעיל בומבר עם דוגמא גרפיטי,1,0.0,visible,,"הוסיפו מנה של חיוניות לתלבושת שלכם עם מעיל בומבר עם דוגמת גרפיטי, עבודת יד לעיצוב גרפיטי מקצה לקצה. צוות האמנים שלנו יצר את הדפס הגרפיטי הרב-צבעוני הזה לכל אורכו כדי להעניק חיוניות לאופנת רחוב.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/217974-FH-Bomber-front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/217973-FH-Bomber-side.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/217975-_fh-bomber-back.jpg",,,,,,,,,0.0,,,מידה,m,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20767.0,variable,cusdes-JK-41503,,מעיל בומבר של Nature Disguise,1,0.0,visible,,"הוסיפו קצת נופך רציני למראה שלכם עם מעיל הבומבר Nature Disguise, בעל עיצוב בהתאמה אישית, עשוי מ-100% פוליאסטר. צוות האמנים שלנו עיצב את דוגמת היער הזו לכל אורכה.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/157084-b8133d04.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/157085-f55f3489.jpg",,,,,,,,,0.0,,,מידה,m,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20646.0,variable,cusdes-JK-50980,,מעיל בומבר דולה,1,0.0,visible,,"הוסיפו קצת סגנון וינטג' רציני למראה שלכם עם מעיל בומבר דולה, מעוצב בעבודת יד לעיצוב גרפי מקצה לקצה. תמונה עתיקה זו עם עיצוב סמיילי הומוריסטי נוצרה על ידי צוות הגרפיקאים שלנו בשיתוף פעולה עם מעצב אמנות הרחוב, רומארט.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/205548-Dolla-Bomber-Front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/205547-Dolla-Bomber-Back.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/205546-Dolla-Bomber-Side.jpg",,,,,,,,,0.0,,,מידה,m,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20613.0,variable,cusdes-JK-44033,,מעיל מפציץ לילה סקיי,1,0.0,visible,,"הוסיפו קצת סגנון מרשים למלתחה שלכם עם מעיל הבומבר Night Sky, בעל עיצוב בהתאמה אישית, עשוי מ-100% פוליאסטר. האמנים שלנו יצרו את דוגמת הזוג המהפנטת של שמש וירח.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/169121-dfacc123.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/169120-464f3c20.jpg",,,,,,,,,0.0,,,מידה,m,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20703.0,variable,cusdes-JK-54948,,מעיל בומבר של שתי ריאליטי,1,0.0,visible,,"הוציאו את הצד היצירתי שלכם החוצה עם מעיל הבומבר Two Reality, מעוצב בעבודת יד לעיצוב גרפי מקצה לקצה. צוות האמנים שלנו יצר את גרפיקת הקווים בגוון לילך.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/222143-1-f-FH-Bomber.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/222145-1-s-FH-Bomber.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/222144-1-b-FH-Bomber.jpg",,,,,,,,,0.0,,,מידה,m,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20643.0,variable,cusdes-JK-41415,,מעיל בומבר של סימן שלום,1,0.0,visible,,"הכניסו צדק לסטייל היומיומי שלכם עם מעיל בומבר ""סימן שלום"", בעל עיצוב בהתאמה אישית, עשוי מ-100% פוליאסטר. העיצוב המונוכרומטי בצבעים עם גרפיקה של סימן שלום נוצר על ידי צוות האמנים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/2-f-BomberPatternPlacement.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/2-s-BomberPatternPlacement.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/2-b-BomberPatternPlacement.jpg",,,,,,,,,0.0,,,מידה,m,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20596.0,variable,cusdes-.JK-48816,,מעיל הבומבר שלי (Anthem Bomber),1,0.0,visible,,"העניקו למראה היומיומי שלכם גזרה רעננה עם מעיל הבומבר My Anthem, עשוי בעבודת יד ומיושר לגרפיקה מקצה לקצה. הדפס פייזלי וינטג' עז זה בעיצוב בלוקים צבעוניים נוצר על ידי צוות האמנים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/MABJ-Bomber-Front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/MABJ-Bomber-Side.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/MABJ-Bomber-Back.jpg",,,,,,,,,0.0,,,מידה,m,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20596.0,variable,cusdes-JK-48816,,מעיל הבומבר שלי (Anthem Bomber),1,0.0,visible,,"העניקו למראה היומיומי שלכם גזרה רעננה עם מעיל הבומבר My Anthem, עשוי בעבודת יד ומיושר לגרפיקה מקצה לקצה. הדפס פייזלי וינטג' עז זה בעיצוב בלוקים צבעוניים נוצר על ידי צוות האמנים שלנו.
 \n
 \n&nbsp;",,,none,,1,1,,0,0,,,,,0.0,,350.0,400,"נשים > בגדים, גברים > בגדים, נשים > בגדים > מעיל, גברים > בגדים > מעיל",מעיל,,"https://zeketa.co.il/wp-content/uploads/2026/01/MABJ-Bomber-Front.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/MABJ-Bomber-Side.jpg, https://zeketa.co.il/wp-content/uploads/2026/01/MABJ-Bomber-Back.jpg",,,,,,,,,0.0,,,מידה,m,1.0,1.0,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
